"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"1",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"2",0.173631442860611,0.153272837470305,0.17342018190686,0.2,0.2,0.2,0.2,0.183849233592486,0.2,0.178636499704661,0.251877393814172,0.2,0.2,0.2,0.156920905628882,0.2,0.224788664014369,0.2,0.2,0.2,0.227141166717081,0.2,0.2,0.2,0.215390018127045,0.2,0.242399456507077,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.155202151711994,0.2,0.2,0.145349380730942,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.182125140360952,0.2,0.2,0.2,0.2,0.2,0.2,0.17793818933385,0.2,0.2,0.2,0.2,0.2,0.2,0.183622815087541,0.2,0.2,0.289467716761684,0.2,0.118574849258234,0.2,0.2,0.2,0.186660289409115,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.217893081643923,0.249938987430311,0.264749345457294,0.2,0.2,0.2,0.2,0.187121125807352,0.2,0.2,0.2,0.167335695991601,0.2,0.183571173346373,0.2,0.2,0.23292502757789,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.147807418984867,0.17098871506612,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.142822192945862,0.2,0.2,0.2,0.2,0.181133085297119,0.190047219264148,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.126124094357342,0.2,0.2,0.235894667272376,0.18868439167467,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.223014506403989,0.2,0.189804346506653,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.205033953275483,0.2,0.2,0.2,0.2,0.2,0.2,0.151898458567037,0.2,0.181333543149375,0.2,0.2,0.2,0.209811163162713
"3",0.173631442860611,0.153272837470305,0.17342018190686,0.2,0.2,0.2,0.2,0.181198131096374,0.2,0.148190461337055,0.200766030896467,0.129962598805053,0.2,0.2,0.156920905628882,0.2,0.222217261706084,0.2,0.2,0.186027485008574,0.227141166717081,0.130329272076588,0.2,0.2,0.228657763444198,0.164879727696643,0.242399456507077,0.192268572066589,0.2,0.2,0.2,0.2,0.2,0.2,0.206045998876252,0.2,0.2,0.12259017090238,0.2,0.2,0.2,0.2,0.2,0.259051785705686,0.2,0.179891816760758,0.2,0.17537632831465,0.2,0.2,0.2,0.223052136713422,0.2,0.2,0.189758450571062,0.2,0.269960541128192,0.2,0.211228640074426,0.198459429375655,0.2,0.183622815087541,0.170131388509042,0.2,0.289467716761684,0.2,0.0948555480385167,0.21364073501128,0.2,0.2,0.166951393219405,0.2,0.2,0.2,0.142827133121149,0.2,0.210513527245978,0.2,0.2,0.0826201790174543,0.2,0.260008671033544,0.2,0.2,0.2,0.217893081643923,0.249938987430311,0.264749345457294,0.236522270238166,0.2,0.2,0.2,0.200718823895821,0.2,0.2,0.2,0.167335695991601,0.2,0.233397435794463,0.2,0.2,0.23292502757789,0.2,0.2,0.2,0.227343734897127,0.233716027745599,0.2,0.2,0.2,0.147807418984867,0.17098871506612,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.142822192945862,0.2,0.2,0.2,0.183137605124248,0.181133085297119,0.190047219264148,0.2,0.180112166083444,0.230722370249472,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.178080794005241,0.2,0.2,0.2,0.174799019002604,0.185261274872908,0.2,0.2,0.126124094357342,0.2,0.2,0.235894667272376,0.18868439167467,0.2,0.2,0.2,0.157897980101263,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.179788943395655,0.223014506403989,0.2,0.189804346506653,0.2,0.2,0.2,0.2,0.2,0.2,0.158314796192212,0.164167010961785,0.200312116376211,0.2,0.2,0.2,0.2,0.243323793383158,0.2,0.169766956400483,0.2,0.2,0.16659418260848,0.2,0.2,0.195488165515261,0.151898458567037,0.2,0.0927878074698888,0.173766094825058,0.2,0.2,0.209811163162713
"4",0.173631442860611,0.140045612086214,0.17342018190686,0.2,0.2,0.2,0.213652312899516,0.181198131096374,0.2,0.148190461337055,0.195682768851438,0.129962598805053,0.2,0.196434648248229,0.156920905628882,0.2,0.222217261706084,0.2,0.2,0.215753467970373,0.227141166717081,0.130329272076588,0.2,0.2,0.252055025392034,0.18292238570102,0.283920942263167,0.189067482564903,0.2,0.2,0.2,0.2,0.2,0.197270000934084,0.206045998876252,0.205706857881111,0.2,0.12259017090238,0.2,0.2,0.220237988632847,0.2,0.2,0.259051785705686,0.2,0.179891816760758,0.151565419967155,0.190315123260535,0.2,0.2,0.2,0.24144430746386,0.2,0.2,0.189758450571062,0.213430521618906,0.269960541128192,0.2,0.211228640074426,0.203320148454429,0.2,0.183622815087541,0.176550819997383,0.2,0.289467716761684,0.2,0.0979330542754209,0.245773314661838,0.2,0.2,0.166951393219405,0.134834264816502,0.2,0.225654717045779,0.142827133121149,0.2,0.213301622228578,0.2,0.2,0.0826201790174543,0.2,0.260008671033544,0.2,0.2,0.157548459023535,0.217893081643923,0.249938987430311,0.264749345457294,0.236522270238166,0.2,0.2,0.2,0.207517672940055,0.2,0.196515566343155,0.2,0.167335695991601,0.2,0.233397435794463,0.2,0.2,0.23292502757789,0.2,0.2,0.2,0.227343734897127,0.248476674524924,0.164792512593676,0.210954098497381,0.2,0.19587264185029,0.17098871506612,0.2,0.2,0.217164987552442,0.2,0.0994346940325662,0.180548541573771,0.220040151664676,0.2,0.2,0.2,0.142822192945862,0.2,0.2,0.2,0.183137605124248,0.181133085297119,0.207420955180547,0.2,0.180112166083444,0.230722370249472,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.178130317383034,0.2,0.2,0.2,0.158849702966637,0.185261274872908,0.191695847564352,0.2,0.126124094357342,0.2,0.2,0.272328960339152,0.18868439167467,0.2,0.247749389301699,0.192388601728226,0.168424530907178,0.203136730916339,0.2,0.2,0.208800021188139,0.2,0.2,0.2,0.179788943395655,0.223014506403989,0.2,0.189804346506653,0.2,0.2,0.2,0.2,0.2,0.200823201319371,0.158314796192212,0.198499473254137,0.200312116376211,0.2,0.2,0.2,0.2,0.243323793383158,0.2,0.187560049513868,0.2,0.2,0.16659418260848,0.123426558950547,0.196276340023197,0.195488165515261,0.151898458567037,0.191089393433255,0.0579943358451207,0.173766094825058,0.2,0.2,0.191224130357784
"5",0.188315234265393,0.15299273740532,0.149064566382967,0.2,0.129252423420232,0.2,0.213652312899516,0.157374783060311,0.2,0.0875583681318627,0.195682768851438,0.129962598805053,0.2,0.180643578877815,0.15910317356686,0.2,0.222860112283155,0.189524411419229,0.225796237574673,0.208995388079828,0.206696994338466,0.135966016879094,0.166895545151313,0.2,0.252055025392034,0.169168395019086,0.322762845976667,0.190458574203563,0.2,0.2,0.2,0.2,0.2,0.197270000934084,0.234483375001683,0.205706857881111,0.2,0.134223761591652,0.2,0.228521973174466,0.242310951291684,0.241720851925991,0.193399094123033,0.267604470921056,0.2,0.179891816760758,0.151565419967155,0.204050335329343,0.169309856509018,0.2,0.2,0.224120621322887,0.2,0.180482848991429,0.189758450571062,0.213430521618906,0.269960541128192,0.2,0.211228640074426,0.193727271733472,0.2,0.183622815087541,0.176550819997383,0.2,0.272005366817695,0.2,0.0979330542754209,0.230260718654329,0.2,0.140314309182175,0.167360228551461,0.134834264816502,0.2,0.208773196775153,0.142827133121149,0.2,0.213301622228578,0.2,0.2,0.0826201790174543,0.2,0.260008671033544,0.2,0.163027104273549,0.157548459023535,0.217893081643923,0.249938987430311,0.264749345457294,0.245163712662824,0.15882810443844,0.213126098293046,0.239661683712549,0.207517672940055,0.2,0.196515566343155,0.243584260577239,0.167335695991601,0.2,0.220940870182441,0.2,0.2,0.153699120681026,0.2,0.2,0.2,0.226718669932041,0.285287587506127,0.164792512593676,0.210954098497381,0.2,0.19587264185029,0.180021506351554,0.2,0.180845764254449,0.217164987552442,0.2,0.0994346940325662,0.186199526866716,0.220040151664676,0.152246616396014,0.2,0.2,0.142822192945862,0.2,0.2,0.2,0.183137605124248,0.181133085297119,0.207420955180547,0.2,0.180112166083444,0.230722370249472,0.2,0.2,0.2,0.2,0.2,0.204245666478206,0.2,0.2,0.2,0.205566465297745,0.2,0.178130317383034,0.2,0.2,0.2,0.162837031975629,0.202298576554335,0.191695847564352,0.2,0.126124094357342,0.204126343850118,0.207127603473156,0.241265456827271,0.18868439167467,0.2,0.247749389301699,0.171646538567617,0.196059376454393,0.249037777084584,0.166912440108869,0.2,0.215691980502836,0.2,0.2,0.2,0.179788943395655,0.223014506403989,0.2,0.200024762084962,0.2,0.2,0.2,0.2,0.176592410262026,0.200823201319371,0.137251178838608,0.198499473254137,0.149672922897987,0.2,0.2,0.189172618687901,0.2,0.243323793383158,0.2,0.229565056703841,0.2,0.2,0.16659418260848,0.123426558950547,0.196276340023197,0.195488165515261,0.193404298328168,0.116536611814933,0.0714546883230254,0.139041930939565,0.2,0.2,0.191224130357784
"6",0.188315234265393,0.15299273740532,0.149064566382967,0.2,0.129252423420232,0.2,0.213652312899516,0.157374783060311,0.2,0.0875583681318627,0.195682768851438,0.129962598805053,0.2,0.197305588682811,0.15910317356686,0.2,0.222860112283155,0.189524411419229,0.225796237574673,0.208995388079828,0.206696994338466,0.135966016879094,0.209201365172452,0.146332015456101,0.252055025392034,0.160747398852844,0.354421207204499,0.190458574203563,0.2,0.138136463669463,0.2,0.307132917477551,0.2,0.197270000934084,0.234483375001683,0.157183091570607,0.2,0.134223761591652,0.158872843479291,0.228521973174466,0.242310951291684,0.241720851925991,0.193399094123033,0.24401896029835,0.2,0.179891816760758,0.151565419967155,0.204050335329343,0.178763910344321,0.186162799426564,0.2,0.224120621322887,0.2,0.180482848991429,0.142367036016093,0.209126377721282,0.269960541128192,0.2,0.211228640074426,0.193727271733472,0.2,0.188333222810944,0.176550819997383,0.2,0.29350056168718,0.143458335241966,0.098883827298096,0.254528965924014,0.2,0.140314309182175,0.167360228551461,0.134834264816502,0.2,0.208773196775153,0.142827133121149,0.2,0.210930078080124,0.2,0.274583098087051,0.0826201790174543,0.2,0.260008671033544,0.2,0.163027104273549,0.176086800318984,0.217893081643923,0.249938987430311,0.222941067856057,0.245163712662824,0.139567764627435,0.213126098293046,0.239661683712549,0.207517672940055,0.151531426374881,0.196515566343155,0.211542396869506,0.167335695991601,0.2,0.170114627988498,0.2,0.2,0.153699120681026,0.2,0.2,0.2,0.226718669932041,0.270804953720733,0.134894261450023,0.210954098497381,0.136233452740057,0.19587264185029,0.181041042074348,0.2,0.180845764254449,0.217164987552442,0.229585678890913,0.110651840671288,0.186199526866716,0.220040151664676,0.155690636895113,0.2,0.224711112538874,0.142822192945862,0.2,0.2,0.2,0.183137605124248,0.181133085297119,0.207420955180547,0.2,0.180112166083444,0.230722370249472,0.160106358450347,0.2,0.2,0.2,0.2,0.227780150411249,0.2,0.2,0.2,0.205566465297745,0.2,0.178130317383034,0.2,0.200713807745772,0.2,0.162837031975629,0.226330727073708,0.191695847564352,0.176862635220842,0.126124094357342,0.204126343850118,0.207127603473156,0.240495925972943,0.18868439167467,0.137493387485795,0.247749389301699,0.205098608807931,0.185970548704828,0.249037777084584,0.166921349856725,0.2,0.215691980502836,0.2,0.2,0.17465087405748,0.16098869394518,0.246888245293457,0.2,0.200024762084962,0.2,0.2,0.212003713430921,0.2,0.176592410262026,0.245882046931686,0.137251178838608,0.198499473254137,0.149672922897987,0.2,0.206430485229685,0.189172618687901,0.165545504383689,0.243323793383158,0.160436335580104,0.229565056703841,0.2,0.2,0.129220715916582,0.123426558950547,0.259442908090276,0.195488165515261,0.214157218208733,0.116536611814933,0.0714546883230254,0.139041930939565,0.2,0.2,0.162587443434371
"7",0.188315234265393,0.15299273740532,0.172319646124601,0.219285698060529,0.0124472490272641,0.2,0.198171824709078,0.173820797266098,0.197449647092571,0.0875583681318627,0.202506908656046,0.129962598805053,0.166695056957671,0.18911974051941,0.15910317356686,0.2,0.222860112283155,0.235556894824773,0.225796237574673,0.208995388079828,0.206696994338466,0.134556830678468,0.209201365172452,0.146332015456101,0.271839052830628,0.160747398852844,0.354421207204499,0.188999669681643,0.2,0.138136463669463,0.2,0.307132917477551,0.2,0.185769998188034,0.234483375001683,0.210849850330093,0.194661332729149,0.134223761591652,0.158872843479291,0.228521973174466,0.242310951291684,0.241720851925991,0.193399094123033,0.24401896029835,0.2,0.179504758249088,0.151565419967155,0.205892848628222,0.178763910344321,0.181259265100901,0.2,0.232960545161618,0.2,0.197038653267052,0.163229795299243,0.209126377721282,0.227608267118146,0.2,0.211228640074426,0.193727271733472,0.2,0.159494720010643,0.172663147102068,0.2,0.280530588632497,0.143458335241966,0.098883827298096,0.274372903228399,0.2,0.140314309182175,0.167392729447045,0.142822850019169,0.202188560710436,0.208773196775153,0.142827133121149,0.2,0.220620181130121,0.217227213691439,0.257602973862262,0.0826201790174543,0.216777642833474,0.284504796395698,0.2,0.238010588147856,0.176086800318984,0.208942310439447,0.306976805183883,0.219701170328305,0.245163712662824,0.139567764627435,0.213126098293046,0.239661683712549,0.207517672940055,0.151531426374881,0.161594814994423,0.211542396869506,0.167335695991601,0.213298078921832,0.170114627988498,0.2,0.2,0.153699120681026,0.2,0.185933674567694,0.2,0.242433413886203,0.270804953720733,0.123850634246448,0.219976188562962,0.136233452740057,0.172604669640877,0.181041042074348,0.217235553050603,0.180845764254449,0.240634431722837,0.229585678890913,0.110651840671288,0.19645967380495,0.220040151664676,0.155690636895113,0.2,0.224711112538874,0.142822192945862,0.2,0.2,0.238031809696468,0.183137605124248,0.181133085297119,0.225476139473147,0.2,0.180112166083444,0.230722370249472,0.166541516589418,0.2,0.2,0.2,0.227128013542186,0.227780150411249,0.205047266719676,0.2,0.193107793491949,0.200813562819474,0.13841625618107,0.195753874471634,0.2,0.200713807745772,0.2,0.189154131611664,0.212482318451481,0.191695847564352,0.176862635220842,0.126124094357342,0.204126343850118,0.203342708154253,0.23379585084424,0.18868439167467,0.137493387485795,0.247749389301699,0.205098608807931,0.185970548704828,0.243983875587306,0.166921349856725,0.2,0.196583670105929,0.2,0.2,0.17465087405748,0.16098869394518,0.258825114738191,0.2,0.200024762084962,0.2,0.2,0.142702648161007,0.2,0.176592410262026,0.245882046931686,0.137251178838608,0.198499473254137,0.201615238917857,0.2,0.206430485229685,0.219359991649295,0.165545504383689,0.243323793383158,0.160436335580104,0.229565056703841,0.2,0.2,0.14194817318247,0.123426558950547,0.243651266073506,0.195488165515261,0.214157218208733,0.135174807219514,0.0744855682954723,0.143570797618954,0.2,0.190578136965484,0.175716714332008
"8",0.188315234265393,0.164149309623259,0.177052595111067,0.219285698060529,0.0124472490272641,0.2,0.185691345160211,0.173820797266098,0.197449647092571,0.0875583681318627,0.202506908656046,0.129962598805053,0.166695056957671,0.18911974051941,0.15910317356686,0.2,0.222860112283155,0.235556894824773,0.206182530701623,0.208995388079828,0.206696994338466,0.134556830678468,0.209201365172452,0.146332015456101,0.262686749026343,0.164013722222493,0.328223744926406,0.205769764374668,0.2,0.088036870163183,0.2,0.307132917477551,0.2,0.185769998188034,0.228093639704709,0.210849850330093,0.214993778096378,0.134223761591652,0.158872843479291,0.181645562489104,0.242310951291684,0.241720851925991,0.193399094123033,0.242472443439971,0.2,0.179504758249088,0.151565419967155,0.205892848628222,0.2034688297269,0.181259265100901,0.2,0.232960545161618,0.149817213757299,0.197038653267052,0.163229795299243,0.209126377721282,0.227608267118146,0.2,0.222216004827352,0.191927323682975,0.2,0.159494720010643,0.172663147102068,0.237330864186757,0.271515625538618,0.143458335241966,0.110652182948048,0.287340023872855,0.2,0.140314309182175,0.168479785319964,0.142822850019169,0.202188560710436,0.208773196775153,0.144415907958088,0.2,0.222893105820681,0.217227213691439,0.225277261802772,0.0826201790174543,0.216777642833474,0.287451532386883,0.190906920202475,0.230170259648404,0.176086800318984,0.208942310439447,0.313008812373318,0.225761508678296,0.245163712662824,0.139567764627435,0.213126098293046,0.239661683712549,0.207517672940055,0.158685767171196,0.161594814994423,0.211542396869506,0.146218830421693,0.213298078921832,0.210158964305108,0.2,0.2,0.153699120681026,0.2,0.185933674567694,0.2,0.247463306882561,0.27102855574066,0.097324496627548,0.231943240100732,0.155898958096391,0.162587303978301,0.189540713547027,0.217235553050603,0.180845764254449,0.240634431722837,0.229585678890913,0.110651840671288,0.201406182133584,0.220040151664676,0.117604989636143,0.2,0.224711112538874,0.142822192945862,0.208083912072814,0.2,0.216559774701749,0.183137605124248,0.160879807558833,0.193111966392026,0.2,0.180112166083444,0.230722370249472,0.172083644602391,0.2,0.2,0.189240149932629,0.227128013542186,0.250442658440045,0.205047266719676,0.215204723934882,0.193107793491949,0.200813562819474,0.13841625618107,0.227267819041513,0.2,0.234755582419359,0.2,0.204682832457291,0.224215688275135,0.191695847564352,0.176862635220842,0.129690750067309,0.204126343850118,0.203342708154253,0.221453163596767,0.141539193787435,0.162597230954719,0.277663489601994,0.205098608807931,0.17940373361026,0.250099441073071,0.166925804730653,0.2,0.196583670105929,0.2,0.2,0.213587813727431,0.166607175422376,0.258825114738191,0.2,0.197469658190385,0.2,0.2,0.142702648161007,0.2,0.176592410262026,0.245882046931686,0.137251178838608,0.198499473254137,0.183223096948447,0.2,0.206430485229685,0.219359991649295,0.165545504383689,0.243323793383158,0.160436335580104,0.229565056703841,0.2,0.2,0.134812114864059,0.123426558950547,0.243651266073506,0.195488165515261,0.214157218208733,0.208932819485115,0.0891697958944705,0.135217643815737,0.2,0.213081678183198,0.171342707453088
"9",0.188315234265393,0.168899373100133,0.172796230631997,0.219285698060529,0.0124472490272641,0.2,0.185691345160211,0.173820797266098,0.221089693562785,0.0764773200702481,0.202506908656046,0.129962598805053,0.166695056957671,0.19349323551308,0.187642049640565,0.2,0.222860112283155,0.235556894824773,0.235520574992394,0.208995388079828,0.206696994338466,0.177727734338644,0.21381464525483,0.146332015456101,0.263004426384831,0.175253641671197,0.322507869415518,0.215232036891806,0.2,0.155624722406644,0.2,0.307132917477551,0.2,0.190056573125989,0.245563331658961,0.213421151170434,0.216318957463941,0.134223761591652,0.145379754133177,0.171730195623844,0.262849878589815,0.241720851925991,0.189262162670864,0.222914767215501,0.2,0.179504758249088,0.151565419967155,0.205892848628222,0.2034688297269,0.188862837903257,0.2,0.232960545161618,0.149817213757299,0.197038653267052,0.163229795299243,0.209126377721282,0.225779339179773,0.203001362961941,0.222216004827352,0.1885363199879,0.2,0.159494720010643,0.22681287125982,0.237330864186757,0.271515625538618,0.143458335241966,0.111602566147305,0.287340023872855,0.2,0.140314309182175,0.168479785319964,0.151070081204897,0.202188560710436,0.194946227747412,0.152171440565812,0.2,0.222893105820681,0.217227213691439,0.225277261802772,0.100970755432582,0.229930704521928,0.294585242814886,0.190906920202475,0.230170259648404,0.15801984091599,0.208942310439447,0.306244991830708,0.228003967333504,0.245163712662824,0.154459454530401,0.213126098293046,0.239661683712549,0.20119078278773,0.156897181972117,0.161594814994423,0.211542396869506,0.146218830421693,0.213298078921832,0.222039728077171,0.2,0.2,0.276589425094112,0.2,0.185933674567694,0.2,0.247463306882561,0.27102855574066,0.102247045872891,0.231943240100732,0.155898958096391,0.162587303978301,0.18690017191251,0.254014174321948,0.170262309693218,0.240634431722837,0.236702259387281,0.116192478696398,0.214319413317053,0.219672195548405,0.117604989636143,0.2,0.224711112538874,0.151217417603053,0.208083912072814,0.2,0.216559774701749,0.228145579495886,0.142690743910305,0.193111966392026,0.2,0.180112166083444,0.230722370249472,0.166897361104712,0.2,0.210563690676774,0.165098900409694,0.227128013542186,0.257546426127711,0.205047266719676,0.215204723934882,0.204635439669267,0.165276161808442,0.13841625618107,0.215180760189327,0.2,0.232656695282437,0.2,0.204682832457291,0.224215688275135,0.191695847564352,0.176862635220842,0.129690750067309,0.204126343850118,0.203342708154253,0.23790974425008,0.141539193787435,0.162597230954719,0.253056415585894,0.211641363614528,0.183639795707565,0.242030517160065,0.166925804730653,0.2,0.211962178512232,0.220202390557825,0.2,0.209271591129822,0.166607175422376,0.269721925903225,0.2,0.197469658190385,0.178096595945526,0.2,0.142702648161007,0.2,0.176592410262026,0.152029337550092,0.137251178838608,0.195630372863029,0.183223096948447,0.2,0.206430485229685,0.219359991649295,0.165545504383689,0.243323793383158,0.160436335580104,0.20938485506374,0.109489736488577,0.2,0.134812114864059,0.123426558950547,0.243651266073506,0.195488165515261,0.214157218208733,0.208932819485115,0.0891697958944705,0.132141968013845,0.2,0.259254176686568,0.183326221722539
"10",0.188315234265393,0.123182603920737,0.165849658779518,0.219285698060529,0.0124472490272641,0.2,0.185691345160211,0.18001427264103,0.221089693562785,0.0796746956594864,0.202506908656046,0.129962598805053,0.166695056957671,0.179308286683113,0.187642049640565,0.2,0.224788664014369,0.235556894824773,0.248093646387558,0.214584164980259,0.211808037433119,0.177727734338644,0.214674945653271,0.146332015456101,0.264322777202384,0.187029785392626,0.331243611672974,0.215232036891806,0.2,0.128090840164324,0.2,0.307132917477551,0.2,0.190056573125989,0.245563331658961,0.213421151170434,0.214182860560817,0.134223761591652,0.145379754133177,0.171730195623844,0.248782760136714,0.278632359689421,0.189262162670864,0.209106873108936,0.2,0.179504758249088,0.151565419967155,0.205892848628222,0.195877487451467,0.190249109226854,0.2,0.225093983106239,0.0916647121583721,0.230946497464309,0.180736613863667,0.209126377721282,0.225779339179773,0.203001362961941,0.218350098009828,0.1885363199879,0.2,0.159494720010643,0.22681287125982,0.237330864186757,0.26471735441328,0.143458335241966,0.114906932335286,0.287602194764655,0.2,0.140314309182175,0.203565175536584,0.175811774762081,0.202188560710436,0.186070270893714,0.17052350727184,0.2,0.211051541277183,0.236291872349767,0.225277261802772,0.100970755432582,0.229930704521928,0.293862704060923,0.220477109205179,0.230170259648404,0.144780303467511,0.206829042462298,0.267383073303445,0.236060389204369,0.245163712662824,0.154459454530401,0.213126098293046,0.239661683712549,0.198027337711567,0.142845246749292,0.161594814994423,0.208257682776005,0.146218830421693,0.213298078921832,0.222039728077171,0.2,0.2,0.305539813125348,0.2,0.185933674567694,0.16957666650623,0.204400046347867,0.284009251665332,0.108585578529645,0.206187957411737,0.155898958096391,0.167270724961419,0.190792957659114,0.244819519004112,0.170262309693218,0.240634431722837,0.236702259387281,0.116192478696398,0.207611957299965,0.219672195548405,0.117604989636143,0.2,0.224711112538874,0.151217417603053,0.21633066586214,0.2,0.216559774701749,0.241796671389331,0.157118566299082,0.193111966392026,0.100526356792325,0.180112166083444,0.230722370249472,0.170339378185347,0.2,0.198692230688992,0.170379335301303,0.227128013542186,0.244756793584062,0.205047266719676,0.215204723934882,0.205410974290608,0.171056456242146,0.13841625618107,0.215180760189327,0.2,0.232656695282437,0.2,0.168914758747581,0.230968483113121,0.191695847564352,0.176862635220842,0.129690750067309,0.212996444550577,0.203342708154253,0.215192596766169,0.141539193787435,0.162597230954719,0.252714330201754,0.229616309307409,0.183639795707565,0.24831353124167,0.166925804730653,0.2,0.211962178512232,0.200693090441128,0.2,0.212302886576977,0.187080142583441,0.298405022740044,0.2,0.197469658190385,0.178096595945526,0.2,0.114275027992554,0.2,0.128574800735676,0.152029337550092,0.125737968694516,0.180027990067494,0.205266422291293,0.178813762732472,0.206430485229685,0.19264553252536,0.165545504383689,0.243323793383158,0.160436335580104,0.20938485506374,0.0964436298167991,0.2,0.134812114864059,0.123426558950547,0.243651266073506,0.195488165515261,0.233690011102798,0.198219996065892,0.0701120527657083,0.13789600176506,0.2,0.252639709148117,0.168759357620907
